"elevation" "plot" "site.plot" "group" "genus" "species" "cover.original" "cover.adjusted" "rel.cover.adjusted" "pH" "fixedpH" "rel.pH" "rel.fixedpH"
"1240" 1 "1240p1" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1240" 2 "1240p2" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1240" 3 "1240p3" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1240" 4 "1240p4" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1240" 5 "1240p5" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1360" 1 "1360p1" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1360" 2 "1360p2" "vasc" "Festuca" "fes.viv" 0.75 0.75 0.032 5.38 5.319583333 0.173548387 0.171599462
"1360" 3 "1360p3" "vasc" "Festuca" "fes.viv" 0.125 0.125 0.011 5.38 5.319583333 0.060449438 0.059770599
"1360" 4 "1360p4" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1360" 5 "1360p5" "vasc" "Festuca" "fes.viv" 0 0 0 NA 5.319583333 0 0
"1480" 1 "1480p1" "vasc" "Festuca" "fes.viv" 10.75 10.75 0.352 5.375 5.319583333 1.894467213 1.874935109
"1480" 2 "1480p2" "vasc" "Festuca" "fes.viv" 2.75 2.75 0.138 5.48 5.319583333 0.758238994 0.736042977
"1480" 3 "1480p3" "vasc" "Festuca" "fes.viv" 0.875 0.875 0.111 5.35 5.319583333 0.594444444 0.591064815
"1480" 4 "1480p4" "vasc" "Festuca" "fes.viv" 0.875 0.875 0.059 5.39 5.319583333 0.317058824 0.312916667
"1480" 5 "1480p5" "vasc" "Festuca" "fes.viv" 0.75 0.75 0.041 5.28 5.319583333 0.214054054 0.215658784
"1600" 1 "1600p1" "vasc" "Festuca" "fes.viv" 0.375 0.375 0.019 4.89 5.319583333 0.092264151 0.100369497
"1600" 2 "1600p2" "vasc" "Festuca" "fes.viv" 0.875 0.875 0.037 5.39 5.319583333 0.200691489 0.198069592
"1600" 3 "1600p3" "vasc" "Festuca" "fes.viv" 2.5 2.5 0.078 5.29 5.319583333 0.41328125 0.415592448
"1600" 4 "1600p4" "vasc" "Festuca" "fes.viv" 0.125 0.125 0.007 5.47 5.319583333 0.039071429 0.037997024
"1600" 5 "1600p5" "vasc" "Festuca" "fes.viv" 0.25 0.25 0.008 5.16 5.319583333 0.042644628 0.043963499
"1120" 1 "1120p1" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1120" 2 "1120p2" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1120" 3 "1120p3" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1120" 4 "1120p4" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1120" 5 "1120p5" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1240" 1 "1240p1" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1240" 2 "1240p2" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1240" 3 "1240p3" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1240" 4 "1240p4" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1240" 5 "1240p5" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1360" 1 "1360p1" "vasc" "Hieracium" "hie.sp." 0.25 0.25 0.012 5.22 5.22 0.06404908 0.06404908
"1360" 2 "1360p2" "vasc" "Hieracium" "hie.sp." 0.25 0.25 0.011 5.22 5.22 0.056129032 0.056129032
"1360" 3 "1360p3" "vasc" "Hieracium" "hie.sp." 0.75 0.75 0.067 5.22 5.22 0.351910112 0.351910112
"1360" 4 "1360p4" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1360" 5 "1360p5" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1480" 1 "1480p1" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1480" 2 "1480p2" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1480" 3 "1480p3" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1480" 4 "1480p4" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1480" 5 "1480p5" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1600" 1 "1600p1" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1600" 2 "1600p2" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1600" 3 "1600p3" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1600" 4 "1600p4" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1600" 5 "1600p5" "vasc" "Hieracium" "hie.sp." 0 0 0 NA 5.22 0 0
"1120" 1 "1120p1" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Huperzia" "hup.sel" 0.125 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Huperzia" "hup.sel" 0.25 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Huperzia" "hup.sel" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Juncus" "jun.tri" 0.25 0.25 0.005 5.64 5.456428571 0.02870229 0.027768084
"1120" 2 "1120p2" "vasc" "Juncus" "jun.tri" 0 0 0 5.36 5.456428571 0 0
"1120" 3 "1120p3" "vasc" "Juncus" "jun.tri" 0 0 0 5.38 5.456428571 0 0
"1120" 4 "1120p4" "vasc" "Juncus" "jun.tri" 0 0 0 5.64 5.456428571 0 0
"1120" 5 "1120p5" "vasc" "Juncus" "jun.tri" 0 0 0 5.71 5.456428571 0 0
"1240" 1 "1240p1" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1240" 2 "1240p2" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1240" 3 "1240p3" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1240" 4 "1240p4" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1240" 5 "1240p5" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1360" 1 "1360p1" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1360" 2 "1360p2" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1360" 3 "1360p3" "vasc" "Juncus" "jun.tri" 2.125 2.125 0.191 5.44 5.456428571 1.039101124 1.042239165
"1360" 4 "1360p4" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1360" 5 "1360p5" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1480" 1 "1480p1" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1480" 2 "1480p2" "vasc" "Juncus" "jun.tri" 7.125 7.125 0.358 5.59 5.456428571 2.003962264 1.956078167
"1480" 3 "1480p3" "vasc" "Juncus" "jun.tri" 2 2 0.254 5.72 5.456428571 1.452698413 1.385759637
"1480" 4 "1480p4" "vasc" "Juncus" "jun.tri" 0.125 0.125 0.008 5.35 5.456428571 0.044957983 0.045852341
"1480" 5 "1480p5" "vasc" "Juncus" "jun.tri" 0 0 0 NA 5.456428571 0 0
"1600" 1 "1600p1" "vasc" "Juncus" "jun.tri" 0 0 0 5.42 5.456428571 0 0
"1600" 2 "1600p2" "vasc" "Juncus" "jun.tri" 1.875 1.875 0.08 5.35 5.456428571 0.426861702 0.435353343
"1600" 3 "1600p3" "vasc" "Juncus" "jun.tri" 2 2 0.063 5.14 5.456428571 0.32125 0.341026786
"1600" 4 "1600p4" "vasc" "Juncus" "jun.tri" 0.875 0.875 0.05 5.28 5.456428571 0.264 0.272821429
"1600" 5 "1600p5" "vasc" "Juncus" "jun.tri" 0 0 0 5.37 5.456428571 0 0
"1120" 1 "1120p1" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1120" 2 "1120p2" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1120" 3 "1120p3" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1120" 4 "1120p4" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1120" 5 "1120p5" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1240" 1 "1240p1" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1240" 2 "1240p2" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1240" 3 "1240p3" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1240" 4 "1240p4" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1240" 5 "1240p5" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1360" 1 "1360p1" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1360" 2 "1360p2" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1360" 3 "1360p3" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1360" 4 "1360p4" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1360" 5 "1360p5" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1480" 1 "1480p1" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1480" 2 "1480p2" "vasc" "Luzula" "luz.sp." 0.5 0.5 0.025 5.05 5.185 0.127044025 0.130440252
"1480" 3 "1480p3" "vasc" "Luzula" "luz.sp." 1.625 1.625 0.206 5.14 5.185 1.060634921 1.069920635
"1480" 4 "1480p4" "vasc" "Luzula" "luz.sp." 1 1 0.067 5.24 5.185 0.352268908 0.348571429
"1480" 5 "1480p5" "vasc" "Luzula" "luz.sp." 0 0 0 5.08 5.185 0 0
"1600" 1 "1600p1" "vasc" "Luzula" "luz.sp." 0.75 0.75 0.038 5.17 5.185 0.19509434 0.195660377
"1600" 2 "1600p2" "vasc" "Luzula" "luz.sp." 0 0 0 5.29 5.185 0 0
"1600" 3 "1600p3" "vasc" "Luzula" "luz.sp." 5.25 5.25 0.164 5.37 5.185 0.881015625 0.850664063
"1600" 4 "1600p4" "vasc" "Luzula" "luz.sp." 0 0 0 NA 5.185 0 0
"1600" 5 "1600p5" "vasc" "Luzula" "luz.sp." 1.75 1.75 0.058 5.14 5.185 0.297355372 0.299958678
"1120" 1 "1120p1" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1120" 2 "1120p2" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1120" 3 "1120p3" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1120" 4 "1120p4" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1120" 5 "1120p5" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1240" 1 "1240p1" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1240" 2 "1240p2" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1240" 3 "1240p3" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1240" 4 "1240p4" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1240" 5 "1240p5" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1360" 1 "1360p1" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1360" 2 "1360p2" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1360" 3 "1360p3" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1360" 4 "1360p4" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1360" 5 "1360p5" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1480" 1 "1480p1" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1480" 2 "1480p2" "vasc" "Luzula" "luz.spi" 2 2 0.101 4.98 5.286666667 0.501132075 0.531991614
"1480" 3 "1480p3" "vasc" "Luzula" "luz.spi" 0 0 0 5.47 5.286666667 0 0
"1480" 4 "1480p4" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1480" 5 "1480p5" "vasc" "Luzula" "luz.spi" 0.25 0.25 0.014 5.41 5.286666667 0.073108108 0.071441441
"1600" 1 "1600p1" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1600" 2 "1600p2" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1600" 3 "1600p3" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1600" 4 "1600p4" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1600" 5 "1600p5" "vasc" "Luzula" "luz.spi" 0 0 0 NA 5.286666667 0 0
"1120" 1 "1120p1" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Pilosella" "pil.sp." 0.375 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Pilosella" "pil.sp." 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Poa" "poa.alp" 0.125 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Poa" "poa.alp" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1120" 2 "1120p2" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1120" 3 "1120p3" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1120" 4 "1120p4" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1120" 5 "1120p5" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1240" 1 "1240p1" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1240" 2 "1240p2" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1240" 3 "1240p3" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1240" 4 "1240p4" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1240" 5 "1240p5" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1360" 1 "1360p1" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1360" 2 "1360p2" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1360" 3 "1360p3" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1360" 4 "1360p4" "vasc" "Rubus" "rub.cha" 1 1 0.042 4.99 4.99 0.207916667 0.207916667
"1360" 5 "1360p5" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1480" 1 "1480p1" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1480" 2 "1480p2" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1480" 3 "1480p3" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1480" 4 "1480p4" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1480" 5 "1480p5" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1600" 1 "1600p1" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1600" 2 "1600p2" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1600" 3 "1600p3" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1600" 4 "1600p4" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1600" 5 "1600p5" "vasc" "Rubus" "rub.cha" 0 0 0 NA 4.99 0 0
"1120" 1 "1120p1" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1120" 2 "1120p2" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1120" 3 "1120p3" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1120" 4 "1120p4" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1120" 5 "1120p5" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1240" 1 "1240p1" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1240" 2 "1240p2" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1240" 3 "1240p3" "vasc" "Rumex" "rum.ace" 0.125 0 0 NA NA 0 NA
"1240" 4 "1240p4" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1240" 5 "1240p5" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1360" 1 "1360p1" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1360" 2 "1360p2" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1360" 3 "1360p3" "vasc" "Rumex" "rum.ace" 0.125 0 0 NA NA 0 NA
"1360" 4 "1360p4" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1360" 5 "1360p5" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1480" 1 "1480p1" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1480" 2 "1480p2" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1480" 3 "1480p3" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1480" 4 "1480p4" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1480" 5 "1480p5" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1600" 1 "1600p1" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1600" 2 "1600p2" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1600" 3 "1600p3" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1600" 4 "1600p4" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1600" 5 "1600p5" "vasc" "Rumex" "rum.ace" 0 0 0 NA NA 0 NA
"1120" 1 "1120p1" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1120" 2 "1120p2" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1120" 3 "1120p3" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1120" 4 "1120p4" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1120" 5 "1120p5" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1240" 1 "1240p1" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1240" 2 "1240p2" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1240" 3 "1240p3" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1240" 4 "1240p4" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1240" 5 "1240p5" "vasc" "Salix" "sal.her" 0 0 0 NA 5.031333333 0 0
"1360" 1 "1360p1" "vasc" "Salix" "sal.her" 0.5 0.5 0.025 4.99 5.031333333 0.122453988 0.123468303
"1360" 2 "1360p2" "vasc" "Salix" "sal.her" 0.5 0.5 0.022 5.17 5.031333333 0.111182796 0.108200717
"1360" 3 "1360p3" "vasc" "Salix" "sal.her" 0.375 0.375 0.034 4.97 5.031333333 0.16752809 0.169595506
"1360" 4 "1360p4" "vasc" "Salix" "sal.her" 0.625 0.625 0.026 5.07 5.031333333 0.13203125 0.131024306
"1360" 5 "1360p5" "vasc" "Salix" "sal.her" 0.875 0.875 0.054 5.08 5.031333333 0.275658915 0.273018088
"1480" 1 "1480p1" "vasc" "Salix" "sal.her" 5.25 5.25 0.172 5.05 5.031333333 0.869262295 0.86604918
"1480" 2 "1480p2" "vasc" "Salix" "sal.her" 2.125 2.125 0.107 5.09 5.031333333 0.544213836 0.5379413
"1480" 3 "1480p3" "vasc" "Salix" "sal.her" 0.625 0.625 0.079 5.01 5.031333333 0.397619048 0.399312169
"1480" 4 "1480p4" "vasc" "Salix" "sal.her" 0.5 0.5 0.034 4.86 5.031333333 0.163361345 0.169120448
"1480" 5 "1480p5" "vasc" "Salix" "sal.her" 9 9 0.486 5.04 5.031333333 2.451891892 2.447675676
"1600" 1 "1600p1" "vasc" "Salix" "sal.her" 4.75 4.75 0.239 5.11 5.031333333 1.221257862 1.202457023
"1600" 2 "1600p2" "vasc" "Salix" "sal.her" 18 18 0.766 5.13 5.031333333 3.929361702 3.853787234
"1600" 3 "1600p3" "vasc" "Salix" "sal.her" 11.25 11.25 0.352 5.07 5.031333333 1.782421875 1.768828125
